filepath,label
D:\ai_project\data\ecg_images\103_449005_normal.png,normal
D:\ai_project\data\ecg_images\103_449335_normal.png,normal
D:\ai_project\data\ecg_images\103_449651_normal.png,normal
D:\ai_project\data\ecg_images\103_449969_normal.png,normal
D:\ai_project\data\ecg_images\103_450277_normal.png,normal
D:\ai_project\data\ecg_images\103_450577_normal.png,normal
D:\ai_project\data\ecg_images\103_450894_normal.png,normal
D:\ai_project\data\ecg_images\103_451212_normal.png,normal
D:\ai_project\data\ecg_images\103_451535_normal.png,normal
D:\ai_project\data\ecg_images\103_451845_normal.png,normal
D:\ai_project\data\ecg_images\103_452143_normal.png,normal
D:\ai_project\data\ecg_images\103_452451_normal.png,normal
D:\ai_project\data\ecg_images\103_452746_normal.png,normal
D:\ai_project\data\ecg_images\103_453036_normal.png,normal
D:\ai_project\data\ecg_images\103_453347_normal.png,normal
D:\ai_project\data\ecg_images\103_453672_normal.png,normal
D:\ai_project\data\ecg_images\103_453984_normal.png,normal
D:\ai_project\data\ecg_images\103_454277_normal.png,normal
D:\ai_project\data\ecg_images\103_454583_normal.png,normal
D:\ai_project\data\ecg_images\103_454890_normal.png,normal
D:\ai_project\data\ecg_images\103_455197_normal.png,normal
D:\ai_project\data\ecg_images\103_455516_normal.png,normal
D:\ai_project\data\ecg_images\103_455843_normal.png,normal
D:\ai_project\data\ecg_images\103_456173_normal.png,normal
D:\ai_project\data\ecg_images\103_456481_normal.png,normal
D:\ai_project\data\ecg_images\103_456798_normal.png,normal
D:\ai_project\data\ecg_images\103_457116_normal.png,normal
D:\ai_project\data\ecg_images\103_457443_normal.png,normal
D:\ai_project\data\ecg_images\103_457787_normal.png,normal
D:\ai_project\data\ecg_images\103_458118_normal.png,normal
D:\ai_project\data\ecg_images\103_458452_normal.png,normal
D:\ai_project\data\ecg_images\103_458769_normal.png,normal
D:\ai_project\data\ecg_images\103_459090_normal.png,normal
D:\ai_project\data\ecg_images\103_459418_normal.png,normal
D:\ai_project\data\ecg_images\103_459754_normal.png,normal
D:\ai_project\data\ecg_images\103_460097_normal.png,normal
D:\ai_project\data\ecg_images\103_460437_normal.png,normal
D:\ai_project\data\ecg_images\103_460763_normal.png,normal
D:\ai_project\data\ecg_images\103_461078_normal.png,normal
D:\ai_project\data\ecg_images\103_461402_normal.png,normal
D:\ai_project\data\ecg_images\103_461737_normal.png,normal
D:\ai_project\data\ecg_images\103_462063_normal.png,normal
D:\ai_project\data\ecg_images\103_462387_normal.png,normal
D:\ai_project\data\ecg_images\103_462712_normal.png,normal
D:\ai_project\data\ecg_images\103_463032_normal.png,normal
D:\ai_project\data\ecg_images\103_463341_normal.png,normal
D:\ai_project\data\ecg_images\103_463668_normal.png,normal
D:\ai_project\data\ecg_images\103_464003_normal.png,normal
D:\ai_project\data\ecg_images\103_464340_normal.png,normal
D:\ai_project\data\ecg_images\103_464671_normal.png,normal
D:\ai_project\data\ecg_images\103_464988_normal.png,normal
D:\ai_project\data\ecg_images\103_465296_normal.png,normal
D:\ai_project\data\ecg_images\103_465595_normal.png,normal
D:\ai_project\data\ecg_images\103_465913_normal.png,normal
D:\ai_project\data\ecg_images\103_466236_normal.png,normal
D:\ai_project\data\ecg_images\103_466554_normal.png,normal
D:\ai_project\data\ecg_images\103_466874_normal.png,normal
D:\ai_project\data\ecg_images\103_467180_normal.png,normal
D:\ai_project\data\ecg_images\103_467480_normal.png,normal
D:\ai_project\data\ecg_images\103_467767_normal.png,normal
D:\ai_project\data\ecg_images\103_468058_normal.png,normal
D:\ai_project\data\ecg_images\103_468219_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\103_468376_normal.png,normal
D:\ai_project\data\ecg_images\103_468695_normal.png,normal
D:\ai_project\data\ecg_images\103_468997_normal.png,normal
D:\ai_project\data\ecg_images\103_469298_normal.png,normal
D:\ai_project\data\ecg_images\103_469606_normal.png,normal
D:\ai_project\data\ecg_images\103_469910_normal.png,normal
D:\ai_project\data\ecg_images\103_470220_normal.png,normal
D:\ai_project\data\ecg_images\103_470561_normal.png,normal
D:\ai_project\data\ecg_images\103_470900_normal.png,normal
D:\ai_project\data\ecg_images\103_471221_normal.png,normal
D:\ai_project\data\ecg_images\103_471534_normal.png,normal
D:\ai_project\data\ecg_images\103_471844_normal.png,normal
D:\ai_project\data\ecg_images\103_472154_normal.png,normal
D:\ai_project\data\ecg_images\103_472462_normal.png,normal
D:\ai_project\data\ecg_images\103_472791_normal.png,normal
D:\ai_project\data\ecg_images\103_473113_normal.png,normal
D:\ai_project\data\ecg_images\103_473413_normal.png,normal
D:\ai_project\data\ecg_images\103_473715_normal.png,normal
D:\ai_project\data\ecg_images\103_474014_normal.png,normal
D:\ai_project\data\ecg_images\103_474316_normal.png,normal
D:\ai_project\data\ecg_images\103_474614_normal.png,normal
D:\ai_project\data\ecg_images\103_474920_normal.png,normal
D:\ai_project\data\ecg_images\103_475247_normal.png,normal
D:\ai_project\data\ecg_images\103_475560_normal.png,normal
D:\ai_project\data\ecg_images\103_475855_normal.png,normal
D:\ai_project\data\ecg_images\103_476160_normal.png,normal
D:\ai_project\data\ecg_images\103_476486_normal.png,normal
D:\ai_project\data\ecg_images\103_476788_normal.png,normal
D:\ai_project\data\ecg_images\103_477079_normal.png,normal
D:\ai_project\data\ecg_images\103_477378_normal.png,normal
D:\ai_project\data\ecg_images\103_477663_normal.png,normal
D:\ai_project\data\ecg_images\103_477931_normal.png,normal
D:\ai_project\data\ecg_images\103_478193_normal.png,normal
D:\ai_project\data\ecg_images\103_478385_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\103_478450_normal.png,normal
D:\ai_project\data\ecg_images\103_478718_normal.png,normal
D:\ai_project\data\ecg_images\103_478988_normal.png,normal
D:\ai_project\data\ecg_images\103_479258_normal.png,normal
D:\ai_project\data\ecg_images\103_479537_normal.png,normal
D:\ai_project\data\ecg_images\103_479826_normal.png,normal
D:\ai_project\data\ecg_images\103_480098_normal.png,normal
D:\ai_project\data\ecg_images\103_480367_normal.png,normal
D:\ai_project\data\ecg_images\103_480651_normal.png,normal
D:\ai_project\data\ecg_images\103_480948_normal.png,normal
D:\ai_project\data\ecg_images\103_481259_normal.png,normal
D:\ai_project\data\ecg_images\103_481577_normal.png,normal
D:\ai_project\data\ecg_images\103_481908_normal.png,normal
D:\ai_project\data\ecg_images\103_482236_normal.png,normal
D:\ai_project\data\ecg_images\103_482543_normal.png,normal
D:\ai_project\data\ecg_images\103_482862_normal.png,normal
D:\ai_project\data\ecg_images\103_483186_normal.png,normal
D:\ai_project\data\ecg_images\103_483516_normal.png,normal
D:\ai_project\data\ecg_images\103_483848_normal.png,normal
D:\ai_project\data\ecg_images\103_484183_normal.png,normal
D:\ai_project\data\ecg_images\103_484510_normal.png,normal
D:\ai_project\data\ecg_images\103_484820_normal.png,normal
D:\ai_project\data\ecg_images\103_485128_normal.png,normal
D:\ai_project\data\ecg_images\103_485440_normal.png,normal
D:\ai_project\data\ecg_images\103_485774_normal.png,normal
D:\ai_project\data\ecg_images\103_486095_normal.png,normal
D:\ai_project\data\ecg_images\103_486422_normal.png,normal
D:\ai_project\data\ecg_images\103_486747_normal.png,normal
D:\ai_project\data\ecg_images\103_487058_normal.png,normal
D:\ai_project\data\ecg_images\103_487382_normal.png,normal
D:\ai_project\data\ecg_images\103_487721_normal.png,normal
D:\ai_project\data\ecg_images\103_488070_normal.png,normal
D:\ai_project\data\ecg_images\103_488407_normal.png,normal
D:\ai_project\data\ecg_images\103_488741_normal.png,normal
D:\ai_project\data\ecg_images\103_489066_normal.png,normal
D:\ai_project\data\ecg_images\103_489377_normal.png,normal
D:\ai_project\data\ecg_images\103_489639_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\103_490041_normal.png,normal
D:\ai_project\data\ecg_images\103_490395_normal.png,normal
D:\ai_project\data\ecg_images\103_490727_normal.png,normal
D:\ai_project\data\ecg_images\103_491053_normal.png,normal
D:\ai_project\data\ecg_images\103_491375_normal.png,normal
D:\ai_project\data\ecg_images\103_491695_normal.png,normal
D:\ai_project\data\ecg_images\103_492019_normal.png,normal
D:\ai_project\data\ecg_images\103_492344_normal.png,normal
D:\ai_project\data\ecg_images\103_492677_normal.png,normal
D:\ai_project\data\ecg_images\103_492984_normal.png,normal
D:\ai_project\data\ecg_images\103_493285_normal.png,normal
D:\ai_project\data\ecg_images\103_493592_normal.png,normal
D:\ai_project\data\ecg_images\103_493895_normal.png,normal
D:\ai_project\data\ecg_images\103_494218_normal.png,normal
D:\ai_project\data\ecg_images\103_494541_normal.png,normal
D:\ai_project\data\ecg_images\103_494875_normal.png,normal
D:\ai_project\data\ecg_images\103_495194_normal.png,normal
D:\ai_project\data\ecg_images\103_495503_normal.png,normal
D:\ai_project\data\ecg_images\103_495817_normal.png,normal
D:\ai_project\data\ecg_images\103_496127_normal.png,normal
D:\ai_project\data\ecg_images\103_496456_normal.png,normal
D:\ai_project\data\ecg_images\103_496793_normal.png,normal
D:\ai_project\data\ecg_images\103_497122_normal.png,normal
D:\ai_project\data\ecg_images\103_497433_normal.png,normal
D:\ai_project\data\ecg_images\103_497740_normal.png,normal
D:\ai_project\data\ecg_images\103_498053_normal.png,normal
D:\ai_project\data\ecg_images\103_498361_normal.png,normal
D:\ai_project\data\ecg_images\103_498675_normal.png,normal
D:\ai_project\data\ecg_images\103_499001_normal.png,normal
D:\ai_project\data\ecg_images\103_499337_normal.png,normal
D:\ai_project\data\ecg_images\103_499645_normal.png,normal
D:\ai_project\data\ecg_images\103_499949_normal.png,normal
D:\ai_project\data\ecg_images\103_500275_normal.png,normal
D:\ai_project\data\ecg_images\103_500594_normal.png,normal
D:\ai_project\data\ecg_images\103_500915_normal.png,normal
D:\ai_project\data\ecg_images\103_501237_normal.png,normal
D:\ai_project\data\ecg_images\103_501567_normal.png,normal
D:\ai_project\data\ecg_images\103_501881_normal.png,normal
D:\ai_project\data\ecg_images\103_502186_normal.png,normal
D:\ai_project\data\ecg_images\103_502521_normal.png,normal
D:\ai_project\data\ecg_images\103_502863_normal.png,normal
D:\ai_project\data\ecg_images\103_503191_normal.png,normal
D:\ai_project\data\ecg_images\103_503524_normal.png,normal
D:\ai_project\data\ecg_images\103_503856_normal.png,normal
D:\ai_project\data\ecg_images\103_504174_normal.png,normal
D:\ai_project\data\ecg_images\103_504488_normal.png,normal
D:\ai_project\data\ecg_images\103_504819_normal.png,normal
D:\ai_project\data\ecg_images\103_505157_normal.png,normal
D:\ai_project\data\ecg_images\103_505487_normal.png,normal
D:\ai_project\data\ecg_images\103_505816_normal.png,normal
D:\ai_project\data\ecg_images\103_506138_normal.png,normal
D:\ai_project\data\ecg_images\103_506449_normal.png,normal
D:\ai_project\data\ecg_images\103_506765_normal.png,normal
D:\ai_project\data\ecg_images\103_507098_normal.png,normal
D:\ai_project\data\ecg_images\103_507429_normal.png,normal
D:\ai_project\data\ecg_images\103_507751_normal.png,normal
D:\ai_project\data\ecg_images\103_508068_normal.png,normal
D:\ai_project\data\ecg_images\103_508379_normal.png,normal
D:\ai_project\data\ecg_images\103_508679_normal.png,normal
D:\ai_project\data\ecg_images\103_508973_normal.png,normal
D:\ai_project\data\ecg_images\103_509293_normal.png,normal
D:\ai_project\data\ecg_images\103_509614_normal.png,normal
D:\ai_project\data\ecg_images\103_509930_normal.png,normal
D:\ai_project\data\ecg_images\103_510252_normal.png,normal
D:\ai_project\data\ecg_images\103_510564_normal.png,normal
D:\ai_project\data\ecg_images\103_510878_normal.png,normal
D:\ai_project\data\ecg_images\103_511194_normal.png,normal
D:\ai_project\data\ecg_images\103_511530_normal.png,normal
D:\ai_project\data\ecg_images\103_511871_normal.png,normal
D:\ai_project\data\ecg_images\103_512190_normal.png,normal
D:\ai_project\data\ecg_images\103_512504_normal.png,normal
D:\ai_project\data\ecg_images\103_512807_normal.png,normal
D:\ai_project\data\ecg_images\103_513112_normal.png,normal
D:\ai_project\data\ecg_images\103_513402_normal.png,normal
D:\ai_project\data\ecg_images\103_513695_normal.png,normal
D:\ai_project\data\ecg_images\103_514002_normal.png,normal
D:\ai_project\data\ecg_images\103_514308_normal.png,normal
D:\ai_project\data\ecg_images\103_514607_normal.png,normal
D:\ai_project\data\ecg_images\103_514908_normal.png,normal
D:\ai_project\data\ecg_images\103_515233_normal.png,normal
D:\ai_project\data\ecg_images\103_515562_normal.png,normal
D:\ai_project\data\ecg_images\103_515896_normal.png,normal
D:\ai_project\data\ecg_images\103_516261_normal.png,normal
D:\ai_project\data\ecg_images\103_516612_normal.png,normal
D:\ai_project\data\ecg_images\103_516934_normal.png,normal
D:\ai_project\data\ecg_images\103_517252_normal.png,normal
D:\ai_project\data\ecg_images\103_517586_normal.png,normal
D:\ai_project\data\ecg_images\103_517920_normal.png,normal
D:\ai_project\data\ecg_images\103_518252_normal.png,normal
D:\ai_project\data\ecg_images\103_518595_normal.png,normal
D:\ai_project\data\ecg_images\103_518918_normal.png,normal
D:\ai_project\data\ecg_images\103_519223_normal.png,normal
D:\ai_project\data\ecg_images\103_519534_normal.png,normal
D:\ai_project\data\ecg_images\103_519857_normal.png,normal
D:\ai_project\data\ecg_images\103_520183_normal.png,normal
D:\ai_project\data\ecg_images\103_520509_normal.png,normal
D:\ai_project\data\ecg_images\103_520850_normal.png,normal
D:\ai_project\data\ecg_images\103_521166_normal.png,normal
D:\ai_project\data\ecg_images\103_521469_normal.png,normal
D:\ai_project\data\ecg_images\103_521775_normal.png,normal
D:\ai_project\data\ecg_images\103_522099_normal.png,normal
D:\ai_project\data\ecg_images\103_522422_normal.png,normal
D:\ai_project\data\ecg_images\103_522729_normal.png,normal
D:\ai_project\data\ecg_images\103_523045_normal.png,normal
D:\ai_project\data\ecg_images\103_523341_normal.png,normal
D:\ai_project\data\ecg_images\103_523628_normal.png,normal
D:\ai_project\data\ecg_images\103_523922_normal.png,normal
D:\ai_project\data\ecg_images\103_524220_normal.png,normal
D:\ai_project\data\ecg_images\103_524546_normal.png,normal
D:\ai_project\data\ecg_images\103_524872_normal.png,normal
D:\ai_project\data\ecg_images\103_525198_normal.png,normal
D:\ai_project\data\ecg_images\103_525511_normal.png,normal
D:\ai_project\data\ecg_images\103_525806_normal.png,normal
D:\ai_project\data\ecg_images\103_526115_normal.png,normal
D:\ai_project\data\ecg_images\103_526437_normal.png,normal
D:\ai_project\data\ecg_images\103_526768_normal.png,normal
D:\ai_project\data\ecg_images\103_527099_normal.png,normal
D:\ai_project\data\ecg_images\103_527428_normal.png,normal
D:\ai_project\data\ecg_images\103_527750_normal.png,normal
D:\ai_project\data\ecg_images\103_528042_normal.png,normal
D:\ai_project\data\ecg_images\103_528344_normal.png,normal
D:\ai_project\data\ecg_images\103_528657_normal.png,normal
D:\ai_project\data\ecg_images\103_528994_normal.png,normal
D:\ai_project\data\ecg_images\103_529319_normal.png,normal
D:\ai_project\data\ecg_images\103_529644_normal.png,normal
D:\ai_project\data\ecg_images\103_529977_normal.png,normal
D:\ai_project\data\ecg_images\103_530293_normal.png,normal
D:\ai_project\data\ecg_images\103_530607_normal.png,normal
D:\ai_project\data\ecg_images\103_530937_normal.png,normal
D:\ai_project\data\ecg_images\103_531286_normal.png,normal
D:\ai_project\data\ecg_images\103_531619_normal.png,normal
D:\ai_project\data\ecg_images\103_531939_normal.png,normal
D:\ai_project\data\ecg_images\103_532270_normal.png,normal
D:\ai_project\data\ecg_images\103_532588_normal.png,normal
D:\ai_project\data\ecg_images\103_532911_normal.png,normal
D:\ai_project\data\ecg_images\103_533251_normal.png,normal
